"EmployeeID","CurrentRole","Python","Machine Learning","Java","SQL","JavaScript","Project Management","Communication","UI/UX Design"
"550","Software Engineer","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"551","Product Manager","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"552","Data Scientist","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"553","Sales Representative","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE"
"554","Product Manager","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"555","Software Engineer","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE"
"556","Software Engineer","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE"
"557","Product Manager","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"558","UX Designer","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"559","Product Manager","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"560","Data Scientist","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"561","Data Scientist","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"562","Software Engineer","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE"
"563","Software Engineer","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE"
"564","Product Manager","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"565","Data Scientist","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE"
"566","Product Manager","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"567","Software Engineer","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE"
"568","Sales Representative","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE"
"569","Data Scientist","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"570","Sales Representative","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE"
"571","Product Manager","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"572","Sales Representative","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"573","Sales Representative","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"574","Product Manager","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"575","Product Manager","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"576","Software Engineer","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE"
"577","Product Manager","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"578","Product Manager","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"579","UX Designer","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE"
"580","Sales Representative","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE"
"581","UX Designer","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE"
"582","Sales Representative","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE"
"583","Software Engineer","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE"
"584","Software Engineer","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"585","UX Designer","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"586","Software Engineer","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"587","Data Scientist","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE"
"588","Data Scientist","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"589","Software Engineer","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE"
"590","Data Scientist","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"591","Product Manager","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE"
"592","Software Engineer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE"
"593","UX Designer","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE"
"594","UX Designer","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"595","Sales Representative","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE"
"596","Sales Representative","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE"
"597","Sales Representative","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE"
"598","Software Engineer","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE"
"599","Sales Representative","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE"
"600","Product Manager","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE"
"601","Sales Representative","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE"
"602","UX Designer","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"603","Product Manager","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE"
"604","Sales Representative","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE"
"605","Data Scientist","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE"
"606","Software Engineer","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"607","Data Scientist","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE"
"608","Data Scientist","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE"
"609","UX Designer","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE"
"610","Data Scientist","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"611","UX Designer","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"612","Software Engineer","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE"
"613","UX Designer","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE"
"614","UX Designer","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"615","UX Designer","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"616","Product Manager","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE"
"617","UX Designer","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"618","UX Designer","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE"
"619","Software Engineer","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"620","Product Manager","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE"
"621","Software Engineer","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"622","Product Manager","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"623","Product Manager","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE"
"624","Product Manager","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE"
"625","UX Designer","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"626","Sales Representative","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE"
"627","Product Manager","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"628","Sales Representative","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE"
"629","Sales Representative","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"630","Software Engineer","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"631","Software Engineer","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE"
"632","UX Designer","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"633","Data Scientist","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"634","Data Scientist","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE"
"635","Software Engineer","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE"
"636","UX Designer","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE"
"637","Sales Representative","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE"
"638","Product Manager","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"639","Data Scientist","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"640","UX Designer","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"641","UX Designer","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"642","Data Scientist","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE"
"643","Data Scientist","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"644","Software Engineer","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"645","UX Designer","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"646","Product Manager","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE"
"647","Sales Representative","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE"
"648","UX Designer","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"649","Product Manager","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"650","Product Manager","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"651","Sales Representative","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"652","Product Manager","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE"
"653","UX Designer","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"654","Product Manager","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"655","Data Scientist","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE"
"656","Sales Representative","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE"
"657","Product Manager","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE"
"658","Product Manager","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"659","Product Manager","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"660","Data Scientist","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"661","UX Designer","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE"
"662","Product Manager","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"663","Software Engineer","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE"
"664","Software Engineer","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE"
"665","Product Manager","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE"
"666","Software Engineer","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE"
"667","Data Scientist","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE"
"668","UX Designer","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE"
"669","Data Scientist","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"670","Sales Representative","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE"
"671","UX Designer","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE"
"672","Software Engineer","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
"673","Software Engineer","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"674","Sales Representative","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE"
"675","Software Engineer","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE"
"676","UX Designer","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"677","Software Engineer","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"678","Data Scientist","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE"
"679","UX Designer","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"680","Product Manager","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE"
"681","Data Scientist","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE"
"682","Data Scientist","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE"
"683","Sales Representative","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"684","Data Scientist","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE"
"685","Data Scientist","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"686","Product Manager","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"687","Sales Representative","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE"
"688","Software Engineer","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"689","Software Engineer","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"690","UX Designer","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE"
"691","UX Designer","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE"
"692","Data Scientist","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE"
"693","Product Manager","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"694","Data Scientist","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"695","UX Designer","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"696","Sales Representative","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE"
"697","Data Scientist","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"698","Sales Representative","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"699","Software Engineer","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"700","Sales Representative","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"701","UX Designer","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE"
"702","UX Designer","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"703","Sales Representative","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE"
"704","Product Manager","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
"705","UX Designer","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"706","Sales Representative","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE"
"707","Software Engineer","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"708","Product Manager","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"709","Software Engineer","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"710","Product Manager","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE"
"711","Sales Representative","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE"
"712","Data Scientist","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"713","Software Engineer","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE"
"714","UX Designer","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE"
"715","Data Scientist","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"716","Product Manager","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE"
"717","Sales Representative","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE"
"718","Data Scientist","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"719","Data Scientist","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"720","Data Scientist","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"721","Product Manager","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE"
"722","Product Manager","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE"
"723","Software Engineer","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE"
"724","Data Scientist","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
"725","UX Designer","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"726","Product Manager","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"727","Software Engineer","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE"
"728","Product Manager","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"729","UX Designer","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"730","Software Engineer","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE"
"731","UX Designer","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"732","UX Designer","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"733","Data Scientist","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE"
"734","Sales Representative","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"735","Data Scientist","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"736","Software Engineer","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"737","Product Manager","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE"
"738","UX Designer","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"739","Sales Representative","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"740","Software Engineer","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE"
"741","Product Manager","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"742","Product Manager","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE"
"743","UX Designer","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE"
"744","Sales Representative","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"745","Software Engineer","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE"
"746","Software Engineer","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE"
"747","Sales Representative","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE"
"748","Sales Representative","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"749","Product Manager","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"750","Software Engineer","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"751","Sales Representative","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE"
"752","Sales Representative","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE"
"753","UX Designer","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"754","Sales Representative","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE"
"755","Sales Representative","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE"
"756","Sales Representative","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"757","Data Scientist","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE"
"758","Product Manager","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE"
"759","UX Designer","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE"
"760","Data Scientist","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"761","Software Engineer","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE"
"762","Software Engineer","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"763","Software Engineer","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"764","Data Scientist","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"765","Software Engineer","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"766","Product Manager","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
"767","UX Designer","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"768","Product Manager","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"769","Software Engineer","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE"
"770","Data Scientist","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"771","Software Engineer","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE"
"772","Data Scientist","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE"
"773","UX Designer","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE"
"774","Data Scientist","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE"
"775","Product Manager","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"776","Data Scientist","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE"
"777","Software Engineer","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE"
"778","UX Designer","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE"
"779","UX Designer","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE"
"780","Product Manager","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"781","UX Designer","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE"
"782","Sales Representative","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE"
"783","Sales Representative","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE"
"784","Software Engineer","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE"
"785","Product Manager","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE"
"786","Data Scientist","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE"
"787","Data Scientist","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE"
"788","Data Scientist","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"789","Product Manager","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"790","UX Designer","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE"
"791","Product Manager","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"792","Data Scientist","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE"
"793","Data Scientist","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"794","Data Scientist","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE"
"795","Product Manager","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE"
"796","Sales Representative","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE"
"797","Data Scientist","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE"
"798","UX Designer","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE"
"799","Product Manager","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
"800","UX Designer","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE"
"801","Product Manager","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"802","UX Designer","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"803","UX Designer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"804","Sales Representative","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"805","Sales Representative","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"806","Software Engineer","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"807","Sales Representative","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE"
"808","Data Scientist","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"809","UX Designer","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE"
"810","Data Scientist","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE"
"811","Data Scientist","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"812","Data Scientist","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"813","Software Engineer","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"814","UX Designer","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"815","Data Scientist","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"816","Software Engineer","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE"
"817","UX Designer","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"818","Sales Representative","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"819","Sales Representative","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE"
"820","Software Engineer","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"821","Data Scientist","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE"
"822","Data Scientist","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"823","UX Designer","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"824","Product Manager","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
